Passenger 1 ID,Passenger 2 ID,Number of Teleports together
79714,94114,8
80414,94143,8
80474,89910,8
80669,89103,8
81160,85638,8
81427,95038,8
81800,97624,8
81889,91152,8
81889,94714,8
82093,85189,8
82241,89310,8
82241,96326,8
82241,96941,8
82819,91736,8
83271,84548,8
84044,97457,8
84288,87176,8
84288,95610,8
85030,86257,8
85638,87616,8
85760,88194,8
85760,91789,8
85760,96390,8
86024,86059,8
86100,93643,8
86195,91130,8
86655,91325,8
86761,92348,8
86865,90957,8
87198,94191,8
87447,88873,8
87672,89530,8
88176,90576,8
89079,92072,8
89393,92512,8
89849,96075,8
91207,93594,8
91789,93121,8
91789,96271,8
92599,97272,8
92744,94289,8
93121,96326,8
93253,95038,8
93253,96467,8
94191,95401,8
96271,96390,8
96326,96390,8
21,43259,7
67,70079,7
91,10395,7
93,28709,7
167,11066,7
167,14637,7
167,21188,7
167,39733,7
167,45855,7
167,62895,7
167,71514,7
167,76209,7
187,45446,7
269,77030,7
339,81777,7
369,28810,7
369,79714,7
381,77378,7
387,7684,7
387,13734,7
387,14501,7
387,48044,7
387,55526,7
387,79633,7
417,68919,7
422,10211,7
424,45386,7
450,89910,7
451,9242,7
451,12098,7
451,12884,7
451,16671,7
451,16820,7
451,19335,7
451,31770,7
451,34587,7
451,35780,7
451,42332,7
451,50761,7
451,50844,7
451,53153,7
451,56397,7
451,63675,7
451,64785,7
451,76629,7
451,82853,7
451,85638,7
451,87616,7
451,94114,7
470,27012,7
470,51213,7
591,4821,7
591,19809,7
591,38098,7
591,50833,7
591,51114,7
591,58314,7
591,59831,7
591,67594,7
591,73374,7
591,81690,7
591,85760,7
591,88194,7
644,24522,7
644,30259,7
644,36517,7
644,37701,7
644,68859,7
644,71140,7
644,73374,7
644,85760,7
644,90209,7
689,9324,7
689,12221,7
689,14863,7
689,34537,7
718,36517,7
718,84288,7
752,48754,7
772,36517,7
772,42797,7
772,43910,7
772,47300,7
772,70163,7
884,8590,7
884,84541,7
889,59538,7
896,17726,7
896,29999,7
896,39527,7
896,40424,7
896,47415,7
896,51951,7
896,52686,7
896,61352,7
896,77598,7
896,94748,7
896,96710,7
973,41476,7
1004,24257,7
1014,33489,7
1049,47854,7
1049,73236,7
1110,13341,7
1110,66127,7
1139,9242,7
1139,22678,7
1139,23503,7
1139,50844,7
1139,76629,7
1139,84627,7
1238,11738,7
1238,35223,7
1280,45970,7
1280,67303,7
1280,91203,7
1294,56966,7
1294,65353,7
1294,65790,7
1296,22678,7
1296,45888,7
1296,50844,7
1296,72466,7
1296,81160,7
1296,87616,7
1296,91207,7
1491,91792,7
1514,2101,7
1514,12884,7
1514,47701,7
1514,70470,7
1514,77616,7
1687,23695,7
1691,16851,7
1691,21425,7
1691,38518,7
1691,40424,7
1691,42872,7
1691,47415,7
1691,51951,7
1691,61352,7
1691,88730,7
1691,94748,7
1691,96710,7
1791,11552,7
1791,84461,7
1819,22764,7
1819,44826,7
1819,48044,7
1884,13313,7
1884,38518,7
1884,48044,7
1884,80061,7
1884,95598,7
1887,36517,7
1898,4790,7
1989,30815,7
1989,42718,7
1989,74591,7
2003,73386,7
2009,4153,7
2009,20616,7
2009,54265,7
2009,79065,7
2044,7566,7
2044,47206,7
2067,36733,7
2101,47701,7
2101,70470,7
2101,77616,7
2130,17153,7
2210,4662,7
2210,6181,7
2210,35999,7
2210,86862,7
2221,20536,7
2221,34868,7
2221,46028,7
2221,73624,7
2221,81067,7
2228,35361,7
2342,2345,7
2342,69968,7
2345,16501,7
2345,17763,7
2345,37553,7
2345,55088,7
2345,58497,7
2477,18422,7
2477,47683,7
2501,4795,7
2501,72113,7
2501,75161,7
2508,30761,7
2508,65390,7
2508,71635,7
2508,78666,7
2508,84953,7
2556,16501,7
2556,17763,7
2556,37553,7
2556,55088,7
2556,58497,7
2627,71974,7
2671,26694,7
2671,43701,7
2671,93410,7
2718,3956,7
2718,5285,7
2718,6994,7
2718,16203,7
2718,34553,7
2718,50887,7
2718,68046,7
2718,75076,7
2718,95349,7
2718,97011,7
2850,31164,7
2850,31195,7
2850,34911,7
2850,36510,7
2850,44704,7
2850,88058,7
2864,37506,7
2864,44554,7
2864,81417,7
2878,4915,7
2878,12421,7
2878,25079,7
2878,27704,7
2878,31408,7
2878,44401,7
2878,53470,7
2878,65584,7
2878,87522,7
2878,93643,7
2880,39785,7
2889,40591,7
2889,43256,7
2889,97059,7
2978,5239,7
2978,6564,7
2978,16671,7
2978,19335,7
2978,22722,7
2978,41315,7
2978,42332,7
2978,42623,7
2978,52095,7
2978,53329,7
2978,57577,7
2978,75500,7
3002,47301,7
3107,52291,7
3147,37553,7
3170,76699,7
3273,23714,7
3401,20487,7
3433,53794,7
3433,72130,7
3437,6124,7
3437,42218,7
3475,38518,7
3475,88730,7
3495,11212,7
3495,24359,7
3495,90050,7
3495,95731,7
3589,43721,7
3589,58863,7
3656,5239,7
3656,56397,7
3656,91207,7
3656,93594,7
3691,70623,7
3705,4083,7
3705,59206,7
3794,18472,7
3794,31883,7
3866,57979,7
3876,15902,7
3876,24470,7
3956,5285,7
3956,46028,7
3956,50887,7
3956,66150,7
3956,68046,7
3956,97011,7
4025,25224,7
4025,95252,7
4025,96390,7
4083,59206,7
4083,81910,7
4153,79065,7
4194,35831,7
4194,85814,7
4207,55705,7
4207,74181,7
4227,10211,7
4227,39307,7
4227,50819,7
4227,55479,7
4227,60677,7
4227,82119,7
4227,90124,7
4390,65214,7
4505,46304,7
4528,17602,7
4528,21813,7
4528,45413,7
4528,61213,7
4528,72130,7
4532,63407,7
4540,12435,7
4540,19080,7
4540,26031,7
4540,45192,7
4540,78210,7
4540,88825,7
4540,93205,7
4609,12376,7
4662,60688,7
4727,65353,7
4727,90004,7
4736,17348,7
4785,26724,7
4790,44554,7
4821,22972,7
4821,33016,7
4821,38098,7
4821,40922,7
4821,63333,7
4821,67594,7
4821,74700,7
4821,76389,7
4821,84744,7
4821,91789,7
4872,22854,7
4872,37321,7
4915,7684,7
4915,13734,7
4915,32613,7
4915,43943,7
4915,66793,7
4915,70163,7
4915,79633,7
4956,92170,7
5043,12458,7
5084,11201,7
5084,19179,7
5084,21608,7
5084,31164,7
5084,38992,7
5084,56088,7
5084,63281,7
5105,17027,7
5144,6910,7
5150,20713,7
5150,43696,7
5151,11733,7
5164,15485,7
5164,16039,7
5164,19255,7
5164,44281,7
5164,53153,7
5164,63878,7
5164,64785,7
5164,72698,7
5164,79714,7
5213,63663,7
5239,12263,7
5239,31770,7
5239,34587,7
5239,40404,7
5239,55130,7
5239,67613,7
5239,74705,7
5239,77329,7
5239,80669,7
5239,82093,7
5239,89103,7
5239,94114,7
5285,6994,7
5285,17714,7
5285,46028,7
5285,47683,7
5285,50887,7
5285,63888,7
5294,45237,7
5376,42604,7
5379,89197,7
5432,45344,7
5435,9890,7
5479,12421,7
5507,5881,7
5611,93312,7
5648,60861,7
5723,29873,7
5723,35547,7
5723,46392,7
5723,49664,7
5723,56028,7
5723,93886,7
5756,78953,7
5803,74355,7
5803,78355,7
5814,50887,7
5814,53194,7
5873,30993,7
5881,53194,7
5891,9695,7
5891,19373,7
5906,11884,7
5906,51929,7
5921,95118,7
6098,54764,7
6121,21800,7
6121,25750,7
6181,12084,7
6181,24220,7
6181,67558,7
6181,73078,7
6187,57979,7
6321,91702,7
6324,83492,7
6385,29386,7
6385,89849,7
6394,16263,7
6394,17726,7
6394,47415,7
6394,61352,7
6476,40089,7
6476,64765,7
6476,71635,7
6519,27377,7
6519,55314,7
6564,12098,7
6564,12884,7
6564,15855,7
6564,16671,7
6564,35780,7
6564,40404,7
6564,42332,7
6564,67613,7
6564,80669,7
6564,82853,7
6564,89103,7
6661,53931,7
6682,16543,7
6682,28537,7
6682,48527,7
6682,62305,7
6682,72744,7
6721,62792,7
6747,7684,7
6747,13734,7
6747,14501,7
6747,25626,7
6747,48044,7
6747,70163,7
6747,79633,7
6789,51188,7
6821,40098,7
6827,27759,7
6886,65822,7
6938,18316,7
6938,22824,7
6938,34466,7
6938,36804,7
6938,38488,7
6938,58353,7
6938,70504,7
6938,84435,7
6994,46028,7
6994,50887,7
6994,66150,7
6994,68046,7
6994,97011,7
7036,78202,7
7061,17825,7
7061,22984,7
7061,66424,7
7074,48154,7
7103,20482,7
7210,19205,7
7210,69978,7
7233,35162,7
7233,77183,7
7251,47057,7
7251,50410,7
7251,92547,7
7365,16932,7
7523,18201,7
7533,21679,7
7553,91340,7
7566,15376,7
7566,47206,7
7566,96075,7
7684,7763,7
7684,44401,7
7684,46344,7
7684,57433,7
7684,65049,7
7684,93205,7
7757,82558,7
7763,11539,7
7763,13734,7
7763,14501,7
7763,48044,7
7763,70163,7
7763,70542,7
7763,72245,7
7763,78210,7
7804,68183,7
7813,54070,7
7813,79351,7
7847,10629,7
7847,64334,7
7865,23503,7
7865,48509,7
7865,64201,7
7865,69367,7
7974,52218,7
7974,56966,7
7995,29685,7
7995,60037,7
8067,25043,7
8067,52697,7
8067,69978,7
8067,75883,7
8067,79339,7
8067,94161,7
8073,9242,7
8073,22678,7
8073,23503,7
8073,50844,7
8073,75695,7
8073,76629,7
8143,90209,7
8264,9661,7
8264,15548,7
8336,13024,7
8398,52450,7
8398,62159,7
8453,86005,7
8499,42319,7
8499,89406,7
8499,89504,7
8514,79284,7
8517,78457,7
8548,46203,7
8548,80680,7
8553,45177,7
8579,17660,7
8579,65825,7
8586,31026,7
8586,51633,7
8590,63611,7
8590,84541,7
8590,84627,7
8605,16572,7
8617,25361,7
8617,48106,7
8776,69274,7
8776,79642,7
8776,84627,7
8807,49100,7
8824,68919,7
8927,19179,7
8927,39800,7
8927,94289,7
8950,24782,7
8950,62362,7
8991,81843,7
9157,22630,7
9160,26210,7
9171,60928,7
9171,74262,7
9204,14375,7
9204,62202,7
9204,76668,7
9222,17602,7
9222,21813,7
9222,34507,7
9222,36517,7
9222,37394,7
9222,45413,7
9222,84288,7
9242,12385,7
9242,16820,7
9242,22678,7
9242,23503,7
9242,42677,7
9242,49649,7
9242,50761,7
9242,50844,7
9242,57577,7
9242,76172,7
9242,81160,7
9242,87616,7
9242,90410,7
9242,91207,7
9242,93594,7
9242,95603,7
9263,72450,7
9324,12221,7
9324,14863,7
9324,34537,7
9343,14199,7
9343,43863,7
9343,83732,7
9343,90004,7
9345,86725,7
9362,27821,7
9362,75174,7
9394,23567,7
9394,65722,7
9394,96818,7
9490,62139,7
9580,12383,7
9580,77157,7
9630,57549,7
9630,58291,7
9630,63618,7
9630,65353,7
9630,73618,7
9630,74953,7
9630,86819,7
9630,96271,7
9643,19311,7
9647,55314,7
9647,76699,7
9647,89530,7
9647,93547,7
9661,15548,7
9661,87426,7
9680,63055,7
9680,87847,7
9733,16042,7
9733,43358,7
9733,50852,7
9733,55130,7
9759,65609,7
9846,24795,7
9893,87228,7
9961,54330,7
9990,31094,7
10051,26400,7
10051,49462,7
10105,36636,7
10105,53960,7
10113,10335,7
10113,14486,7
10113,15485,7
10113,43910,7
10113,45031,7
10114,47415,7
10114,84548,7
10123,89698,7
10211,26011,7
10211,35441,7
10211,55479,7
10224,67862,7
10256,40842,7
10256,55084,7
10335,14486,7
10335,15485,7
10335,16359,7
10335,25224,7
10335,40565,7
10335,41135,7
10335,45031,7
10335,52842,7
10335,54153,7
10335,63333,7
10335,74700,7
10335,76389,7
10335,96390,7
10395,30773,7
10395,68517,7
10433,65353,7
10433,77489,7
10531,18329,7
10629,25388,7
10629,31195,7
10629,33151,7
10629,37692,7
10868,38310,7
10875,28764,7
10875,44714,7
10875,97535,7
10998,64765,7
10998,69524,7
10998,75681,7
10998,78666,7
11002,38734,7
11041,48300,7
11049,18588,7
11066,14637,7
11066,59709,7
11094,14375,7
11094,62202,7
11094,76668,7
11107,83179,7
11166,39500,7
11183,22141,7
11183,84875,7
11201,19179,7
11201,42166,7
11201,43066,7
11201,65587,7
11201,90544,7
11201,92744,7
11387,88755,7
11497,92264,7
11514,19641,7
11521,37247,7
11539,74895,7
11539,93205,7
11552,44616,7
11552,88352,7
11558,35700,7
11563,16314,7
11642,17589,7
11738,21188,7
11738,83424,7
11738,95401,7
11811,17485,7
11811,37258,7
11811,79308,7
11811,80845,7
11811,85039,7
11811,94019,7
11811,94748,7
11811,96710,7
11858,43259,7
11887,58000,7
11936,21569,7
11958,76209,7
12030,26766,7
12053,53277,7
12053,80009,7
12084,24220,7
12084,57330,7
12098,18949,7
12098,19255,7
12098,22722,7
12098,24828,7
12098,41315,7
12098,45423,7
12098,45888,7
12098,52095,7
12098,53329,7
12098,62806,7
12098,63878,7
12098,89103,7
12098,90004,7
12221,14863,7
12221,34537,7
12229,22678,7
12229,43806,7
12229,47919,7
12229,50844,7
12229,72466,7
12229,87616,7
12331,95036,7
12345,20536,7
12351,87847,7
12376,31802,7
12376,78523,7
12383,77157,7
12385,49649,7
12385,50761,7
12385,50844,7
12385,63675,7
12385,76629,7
12385,81160,7
12385,85638,7
12385,90410,7
12385,91207,7
12385,93594,7
12385,95603,7
12421,21921,7
12421,54780,7
12435,19080,7
12435,45192,7
12435,78210,7
12435,88825,7
12440,84875,7
12447,92040,7
12514,71406,7
12524,37692,7
12553,41452,7
12674,54701,7
12729,33484,7
12809,42797,7
12809,70163,7
12841,49352,7
12855,96185,7
12884,16039,7
12884,18949,7
12884,22722,7
12884,38808,7
12884,45888,7
12884,53153,7
12884,53329,7
12884,55130,7
12884,64785,7
12884,68909,7
12884,70593,7
12884,73764,7
12884,82093,7
12996,63465,7
12996,69572,7
12996,70118,7
12996,70164,7
12996,89499,7
12996,90544,7
13072,72245,7
13089,86655,7
13191,92706,7
13265,26798,7
13265,71427,7
13313,21293,7
13334,69650,7
13341,20882,7
13352,18236,7
13352,21188,7
13352,25008,7
13352,26145,7
13391,82111,7
13400,16633,7
13400,60949,7
13455,34507,7
13455,49611,7
13455,92657,7
13501,28603,7
13551,29871,7
13551,80405,7
13551,93358,7
13619,68183,7
13711,31070,7
13711,96495,7
13734,44401,7
13734,45139,7
13734,46344,7
13734,57433,7
13734,65049,7
13734,93205,7
13860,50852,7
13860,62549,7
13874,31523,7
13936,27093,7
13936,34123,7
13936,94143,7
13984,94758,7
14199,34466,7
14225,31908,7
14225,65353,7
14271,15052,7
14271,61679,7
14271,69845,7
14271,78660,7
14373,76011,7
14375,14501,7
14375,37325,7
14375,96740,7
14380,40630,7
14486,18937,7
14486,32957,7
14486,36517,7
14486,63333,7
14486,77915,7
14486,90004,7
14486,94848,7
14501,26102,7
14501,46344,7
14501,57433,7
14501,65049,7
14501,66793,7
14501,93205,7
14547,31925,7
14547,78906,7
14567,46527,7
14637,17554,7
14637,20314,7
14637,25362,7
14637,38654,7
14637,71514,7
14637,79411,7
14637,87198,7
14637,94191,7
14637,95401,7
14739,57549,7
14853,20738,7
14853,70079,7
14853,78689,7
14863,34537,7
14926,35922,7
15044,23898,7
15044,92451,7
15052,44303,7
15052,73941,7
15071,26724,7
15071,82853,7
15071,94107,7
15105,38366,7
15136,56129,7
15270,75543,7
15270,81321,7
15315,22415,7
15352,59209,7
15376,35488,7
15376,39421,7
15376,47349,7
15376,61900,7
15401,31164,7
15401,74082,7
15485,16671,7
15485,22722,7
15485,32957,7
15485,33016,7
15485,36323,7
15485,36517,7
15485,42332,7
15485,57577,7
15485,63333,7
15485,68859,7
15485,75500,7
15485,82093,7
15485,94848,7
15548,86313,7
15554,82231,7
15577,65353,7
15577,68919,7
15591,32944,7
15591,50852,7
15591,60928,7
15591,74970,7
15619,32128,7
15691,31164,7
15855,18949,7
15855,22722,7
15855,41315,7
15855,45423,7
15855,52095,7
15855,53153,7
15855,53329,7
15855,55130,7
15855,64785,7
15855,70593,7
15855,73764,7
15855,82093,7
15880,84961,7
15902,24470,7
15902,32613,7
15907,68263,7
15907,70079,7
15907,78190,7
15944,87290,7
16039,18949,7
16039,35780,7
16039,36323,7
16039,38808,7
16039,45423,7
16039,55130,7
16039,70593,7
16039,75500,7
16039,82853,7
16042,43358,7
16042,55130,7
16263,47832,7
16263,55087,7
16263,58561,7
16359,54153,7
16359,85830,7
16386,81004,7
16414,20536,7
16414,34868,7
16414,46028,7
16414,81067,7
16414,91152,7
16414,97011,7
16501,37553,7
16501,55088,7
16501,58497,7
16509,30773,7
16509,43530,7
16509,57626,7
16509,91774,7
16543,72744,7
16633,31437,7
16633,31606,7
16633,63696,7
16657,49611,7
16671,22722,7
16671,38808,7
16671,40404,7
16671,41315,7
16671,45888,7
16671,52095,7
16671,53329,7
16671,67613,7
16671,68909,7
16671,72698,7
16671,73764,7
16671,79714,7
16671,80669,7
16671,89103,7
16798,19335,7
16798,71969,7
16820,61591,7
16820,65617,7
16820,71191,7
16820,72466,7
16820,76172,7
16820,76629,7
16829,32113,7
16829,43721,7
16829,95261,7
16851,17485,7
16851,17726,7
16851,26607,7
16851,33313,7
16851,46021,7
16851,47415,7
16851,60908,7
16851,61352,7
16851,73047,7
16976,22156,7
16976,42317,7
16976,45689,7
16976,68612,7
16976,85463,7
16995,87276,7
17011,62517,7
17014,69978,7
17028,62436,7
17028,68612,7
17028,81427,7
17028,91055,7
17028,93253,7
17028,95038,7
17107,33207,7
17107,90359,7
17121,40195,7
17121,78664,7
17133,26639,7
17133,90004,7
17153,41135,7
17160,33784,7
17200,25043,7
17200,52105,7
17320,69913,7
17340,21305,7
17479,17825,7
17479,18416,7
17479,34911,7
17479,37373,7
17479,68825,7
17485,17726,7
17485,21425,7
17485,38518,7
17485,40424,7
17485,42872,7
17485,61352,7
17485,88730,7
17554,24331,7
17554,25362,7
17554,87198,7
17554,94191,7
17554,95401,7
17589,78241,7
17602,29873,7
17602,35611,7
17614,49370,7
17660,65825,7
17714,66546,7
17726,19337,7
17726,21425,7
17726,24101,7
17726,26607,7
17726,33313,7
17726,38204,7
17726,38518,7
17726,42872,7
17726,46021,7
17726,47832,7
17726,55087,7
17726,60908,7
17726,62299,7
17726,73047,7
17726,78791,7
17726,88176,7
17726,88730,7
17726,90576,7
17763,21425,7
17763,37553,7
17763,55088,7
17763,58497,7
17798,35480,7
17798,88858,7
17825,22984,7
17825,25079,7
17825,27704,7
17825,31164,7
17825,42238,7
17825,55526,7
17825,65816,7
17825,86100,7
17825,87447,7
17825,88873,7
17825,92193,7
17825,93643,7
17904,24664,7
17958,71680,7
17960,88314,7
18158,91675,7
18201,96591,7
18260,31570,7
18260,69856,7
18260,84461,7
18329,23356,7
18329,41802,7
18329,52127,7
18329,56534,7
18329,88873,7
18329,97203,7
18351,42762,7
18351,62464,7
18416,19126,7
18416,34911,7
18416,45619,7
18416,88395,7
18416,96659,7
18416,97203,7
18422,58445,7
18422,63752,7
18429,61880,7
18429,78579,7
18472,58103,7
18495,52686,7
18495,64938,7
18495,85433,7
18588,92010,7
18636,66507,7
18667,24656,7
18667,35658,7
18667,86779,7
18702,39176,7
18840,69274,7
18840,79642,7
18840,84627,7
18926,35611,7
18926,57874,7
18926,67185,7
18926,88729,7
18926,93886,7
18937,68375,7
18937,90004,7
18946,36651,7
18946,88352,7
18949,34587,7
18949,53153,7
18949,57577,7
18949,64785,7
18949,82853,7
18949,94114,7
18998,20752,7
18998,43444,7
19042,64385,7
19049,59264,7
19069,55130,7
19069,81313,7
19080,45192,7
19080,78210,7
19080,88825,7
19126,37373,7
19126,45619,7
19126,45766,7
19126,88395,7
19179,56088,7
19179,61213,7
19205,19765,7
19205,55643,7
19205,69978,7
19255,31770,7
19255,34587,7
19255,44281,7
19255,57577,7
19255,94114,7
19261,44826,7
19261,48044,7
19327,37553,7
19335,31770,7
19335,34587,7
19335,40404,7
19335,53329,7
19335,55130,7
19335,57577,7
19335,67613,7
19335,78159,7
19335,80669,7
19335,82093,7
19335,89103,7
19335,94114,7
19337,21965,7
19337,47415,7
19337,63656,7
19420,66075,7
19440,35033,7
19440,42813,7
19544,93133,7
19544,94848,7
19592,22831,7
19592,39058,7
19598,25328,7
19598,81589,7
19646,81294,7
19765,69978,7
19765,82004,7
19804,91337,7
19809,25130,7
19809,30012,7
19809,40514,7
19809,70002,7
19809,86077,7
19809,94161,7
19962,36862,7
20197,86059,7
20200,57716,7
20231,70673,7
20246,86761,7
20249,70358,7
20314,59709,7
20487,54710,7
20536,34882,7
20536,46028,7
20536,51883,7
20536,54313,7
20536,66150,7
20536,95349,7
20600,28477,7
20665,69399,7
20870,86583,7
20965,63960,7
21132,95166,7
21188,38654,7
21188,39733,7
21188,59709,7
21188,94191,7
21204,97179,7
21206,22258,7
21206,46718,7
21206,52498,7
21239,39027,7
21239,45381,7
21239,54289,7
21293,54413,7
21294,92933,7
21305,25970,7
21425,26607,7
21425,33313,7
21425,47415,7
21425,60908,7
21425,61352,7
21425,73047,7
21425,90782,7
21425,94764,7
21502,88972,7
21666,25775,7
21676,44815,7
21702,34880,7
21702,82811,7
21702,89120,7
21726,77163,7
21810,57803,7
21813,22141,7
21813,31275,7
21813,38128,7
21813,45846,7
21813,47997,7
21813,56028,7
21813,72177,7
21828,95038,7
21879,90693,7
21921,65584,7
21924,23191,7
21935,63882,7
21935,74558,7
21935,77917,7
21935,94511,7
21960,42354,7
21965,24101,7
21965,38204,7
21965,47832,7
21965,62299,7
21965,63656,7
21965,78791,7
21965,88176,7
21965,90576,7
21976,78775,7
22035,23399,7
22035,26982,7
22035,56397,7
22035,85688,7
22121,25130,7
22121,40514,7
22121,63960,7
22121,70002,7
22121,86077,7
22121,94161,7
22141,87176,7
22178,25454,7
22178,64243,7
22214,64612,7
22253,38296,7
22258,79228,7
22258,79802,7
22258,79881,7
22258,91207,7
22415,24975,7
22415,48514,7
22415,56999,7
22601,54026,7
22622,31195,7
22632,40335,7
22657,47300,7
22657,58185,7
22678,29436,7
22678,50761,7
22678,56397,7
22678,57577,7
22678,63675,7
22678,64201,7
22678,68072,7
22678,72466,7
22678,76172,7
22678,76629,7
22678,85638,7
22722,35780,7
22722,42332,7
22722,67613,7
22722,80669,7
22722,82853,7
22722,89103,7
22737,39176,7
22895,36201,7
22895,57751,7
22972,32957,7
22972,45031,7
22972,77395,7
22972,81889,7
22972,88880,7
22972,91152,7
22984,31164,7
22984,42238,7
22984,65816,7
22984,68825,7
22984,69817,7
22984,87447,7
22984,88873,7
23052,77964,7
23052,96388,7
23109,92264,7
23189,79426,7
23227,45074,7
23227,71538,7
23234,28270,7
23234,35578,7
23234,38335,7
23336,35922,7
23336,37926,7
23356,38512,7
23356,40024,7
23356,41802,7
23356,52127,7
23356,88715,7
23394,88972,7
23399,67185,7
23503,48509,7
23503,50761,7
23503,57577,7
23503,63675,7
23503,72466,7
23503,74705,7
23503,76172,7
23503,76629,7
23503,85638,7
23503,93133,7
23503,94848,7
23518,29676,7
23593,46143,7
23613,49928,7
23795,63611,7
23880,80935,7
24036,24331,7
24036,66584,7
24101,30761,7
24101,47415,7
24101,61352,7
24101,63656,7
24101,65390,7
24101,68681,7
24101,88672,7
24101,93030,7
24174,27290,7
24220,67558,7
24220,73078,7
24227,29692,7
24237,86862,7
24257,29692,7
24259,31275,7
24259,72177,7
24323,25272,7
24331,60346,7
24350,57549,7
24350,93305,7
24359,90050,7
24378,33191,7
24378,90838,7
24447,33348,7
24447,44040,7
24447,44332,7
24473,65948,7
24516,31883,7
24522,35223,7
24522,48017,7
24522,60335,7
24522,81690,7
24524,25546,7
24524,26436,7
24524,26797,7
24524,40842,7
24524,69978,7
24524,92348,7
24567,62138,7
24656,40258,7
24656,51036,7
24656,77378,7
24721,41135,7
24721,50464,7
24721,73374,7
24721,85760,7
24721,91789,7
24723,33207,7
24723,35611,7
24723,50454,7
24764,79633,7
24769,75174,7
24791,28179,7
24795,52283,7
24795,62013,7
24795,93939,7
24828,31770,7
24828,34587,7
24828,36323,7
24828,44281,7
24828,57577,7
24828,75500,7
24828,94114,7
24953,37143,7
24953,52504,7
24953,53597,7
25079,26031,7
25079,55526,7
25079,86100,7
25079,93643,7
25091,34456,7
25130,35428,7
25130,59831,7
25130,70002,7
25130,86077,7
25130,94161,7
25224,40922,7
25224,57549,7
25224,63333,7
25224,64130,7
25224,81690,7
25224,84744,7
25224,88194,7
25224,91789,7
25272,47155,7
25323,57036,7
25323,78553,7
25328,43837,7
25328,54710,7
